,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
96,"(1.76171875, 1.6484375)","(1.8515625, 1.77734375)","(1.5546875, 1.8203125)","(0.98828125, 1.40234375)","(0.56640625, 0.99609375)","(2.16015625, 1.70703125)","(2.625, 1.37109375)","(3.03515625, 0.98046875)","(1.59375, 2.71484375)","(1.16796875, 3.296875)","(1.2265625, 4.15234375)","(2.09765625, 2.6875)","(2.55078125, 3.2890625)","(2.37890625, 4.16015625)","(1.68359375, 1.58203125)","(1.828125, 1.56640625)","(1.5859375, 1.53125)","(1.953125, 1.515625)"
97,"(1.76171875, 1.56640625)","(1.85546875, 1.7109375)","(1.57421875, 1.765625)","(0.9921875, 1.3359375)","(0.57421875, 0.93359375)","(2.15234375, 1.6328125)","(2.625, 1.30078125)","(3.01953125, 0.92578125)","(1.6171875, 2.6640625)","(1.15625, 3.28125)","(1.2265625, 4.15234375)","(2.09765625, 2.65234375)","(2.54296875, 3.2734375)","(2.37890625, 4.16015625)","(1.68359375, 1.50390625)","(1.828125, 1.484375)","(1.58203125, 1.453125)","(1.953125, 1.4375)"
98,"(1.7578125, 1.40625)","(1.8515625, 1.5546875)","(1.56640625, 1.6015625)","(0.9765625, 1.1640625)","(0.56640625, 0.765625)","(2.15234375, 1.484375)","(2.6328125, 1.140625)","(3.0390625, 0.7421875)","(1.609375, 2.54296875)","(1.17578125, 3.2421875)","(1.22265625, 4.1484375)","(2.0859375, 2.53125)","(2.49609375, 3.2421875)","(2.375, 4.1484375)","(1.6796875, 1.33984375)","(1.8203125, 1.32421875)","(1.5859375, 1.29296875)","(1.94921875, 1.27734375)"
99,"(None, None)","(1.85546875, 1.55859375)","(1.5703125, 1.6015625)","(None, None)","(None, None)","(2.15234375, 1.484375)","(2.6328125, 1.140625)","(3.0390625, 0.7421875)","(1.609375, 2.54296875)","(1.17578125, 3.23828125)","(1.22265625, 4.1484375)","(2.0859375, 2.53515625)","(2.49609375, 3.2421875)","(2.375, 4.1484375)","(None, None)","(None, None)","(1.5859375, 1.29296875)","(1.94921875, 1.27734375)"
100,"(1.75390625, 1.328125)","(1.85546875, 1.4765625)","(1.578125, 1.53125)","(0.97265625, 1.07421875)","(0.57421875, 0.6875)","(2.15625, 1.40234375)","(2.625, 1.06640625)","(3.0234375, 0.66796875)","(1.6015625, 2.5078125)","(1.18359375, 3.234375)","(1.2265625, 4.14453125)","(2.08984375, 2.4921875)","(2.48046875, 3.24609375)","(2.37109375, 4.14453125)","(1.67578125, 1.2578125)","(1.8203125, 1.24609375)","(1.5859375, 1.21875)","(1.94921875, 1.19140625)"
101,"(1.75390625, 1.328125)","(1.85546875, 1.4765625)","(1.578125, 1.53515625)","(0.97265625, 1.07421875)","(0.578125, 0.69140625)","(2.15625, 1.40234375)","(2.625, 1.0703125)","(3.02734375, 0.6640625)","(1.6015625, 2.5078125)","(1.18359375, 3.23828125)","(1.2265625, 4.14453125)","(2.08984375, 2.48828125)","(2.4765625, 3.25)","(2.37109375, 4.14453125)","(1.67578125, 1.2578125)","(1.8203125, 1.24609375)","(1.5859375, 1.21484375)","(1.94921875, 1.19140625)"
102,"(1.75390625, 1.328125)","(1.85546875, 1.48046875)","(1.578125, 1.53515625)","(0.98046875, 1.08203125)","(None, None)","(2.15625, 1.40234375)","(2.625, 1.06640625)","(3.02734375, 0.66796875)","(1.60546875, 2.50390625)","(1.18359375, 3.234375)","(1.2265625, 4.14453125)","(2.08984375, 2.48828125)","(2.4765625, 3.25)","(2.37109375, 4.1484375)","(1.67578125, 1.2578125)","(1.8203125, 1.24609375)","(1.5859375, 1.21484375)","(1.94921875, 1.1953125)"
103,"(1.75390625, 1.328125)","(1.85546875, 1.48046875)","(1.578125, 1.53125)","(0.98046875, 1.08203125)","(None, None)","(2.15625, 1.40234375)","(2.625, 1.0703125)","(3.02734375, 0.6640625)","(1.60546875, 2.50390625)","(1.18359375, 3.234375)","(1.2265625, 4.14453125)","(2.08984375, 2.48828125)","(2.4765625, 3.25)","(2.37109375, 4.14453125)","(1.67578125, 1.2578125)","(1.8203125, 1.24609375)","(1.5859375, 1.21484375)","(1.94921875, 1.1953125)"
104,"(1.75390625, 1.328125)","(1.85546875, 1.48046875)","(1.578125, 1.53515625)","(0.98046875, 1.08203125)","(0.578125, 0.69140625)","(2.15625, 1.40234375)","(2.625, 1.0703125)","(3.02734375, 0.6640625)","(1.60546875, 2.50390625)","(1.18359375, 3.23828125)","(1.2265625, 4.14453125)","(2.08984375, 2.48828125)","(2.4765625, 3.25)","(2.37109375, 4.14453125)","(1.67578125, 1.2578125)","(1.8203125, 1.24609375)","(1.5859375, 1.21484375)","(1.94921875, 1.1953125)"
105,"(1.75390625, 1.25390625)","(1.85546875, 1.41015625)","(1.5703125, 1.45703125)","(0.9765625, 1.0078125)","(0.56640625, 0.6015625)","(2.16015625, 1.33203125)","(2.625, 0.9921875)","(3.0390625, 0.58984375)","(1.625, 2.4296875)","(1.21875, 3.21875)","(1.23046875, 4.140625)","(2.08203125, 2.4296875)","(2.4296875, 3.23046875)","(2.3671875, 4.140625)","(1.67578125, 1.1875)","(1.8203125, 1.17578125)","(1.5859375, 1.13671875)","(1.94921875, 1.125)"
106,"(1.75390625, 1.1875)","(1.859375, 1.3359375)","(1.58203125, 1.38671875)","(0.97265625, 0.94140625)","(0.56640625, 0.55078125)","(2.16015625, 1.26171875)","(2.6171875, 0.93359375)","(3.03125, 0.546875)","(1.61328125, 2.4140625)","(1.26171875, 3.20703125)","(1.234375, 4.140625)","(2.07421875, 2.41015625)","(2.37109375, 3.22265625)","(2.36328125, 4.140625)","(1.67578125, 1.12109375)","(1.81640625, 1.109375)","(1.578125, 1.07421875)","(1.9453125, 1.05859375)"
107,"(1.75390625, 1.1875)","(1.859375, 1.3359375)","(1.58203125, 1.38671875)","(0.97265625, 0.94140625)","(0.56640625, 0.546875)","(2.15625, 1.26171875)","(2.6171875, 0.93359375)","(3.03125, 0.54296875)","(1.609375, 2.41796875)","(1.26171875, 3.2109375)","(1.23046875, 4.140625)","(2.07421875, 2.41015625)","(2.37109375, 3.21875)","(2.36328125, 4.14453125)","(1.67578125, 1.12109375)","(1.81640625, 1.109375)","(1.578125, 1.07421875)","(1.9453125, 1.05859375)"
108,"(1.75, 1.125)","(1.85546875, 1.2734375)","(1.58203125, 1.3203125)","(0.97265625, 0.875)","(0.5703125, 0.49609375)","(2.15625, 1.20703125)","(2.625, 0.875)","(3.0234375, 0.4921875)","(1.609375, 2.35546875)","(1.296875, 3.2265625)","(1.234375, 4.14453125)","(2.05859375, 2.35546875)","(2.32421875, 3.25390625)","(2.359375, 4.140625)","(1.67578125, 1.0546875)","(1.81640625, 1.04296875)","(1.58203125, 1.01171875)","(1.9453125, 0.98828125)"
109,"(1.7421875, 1.078125)","(1.84765625, 1.22265625)","(1.5625, 1.26171875)","(0.97265625, 0.828125)","(0.5625, 0.4375)","(2.15625, 1.15234375)","(2.61328125, 0.82421875)","(3.02734375, 0.4453125)","(1.60546875, 2.32421875)","(1.33203125, 3.31640625)","(1.234375, 4.140625)","(2.0625, 2.33203125)","(2.2734375, 3.21484375)","(2.35546875, 4.140625)","(1.671875, 1.00390625)","(1.80859375, 0.9921875)","(1.57421875, 0.95703125)","(1.94140625, 0.94921875)"
110,"(1.73828125, 1.046875)","(1.84765625, 1.19140625)","(1.56640625, 1.23828125)","(0.9609375, 0.796875)","(0.5546875, 0.38671875)","(2.15234375, 1.125)","(2.62109375, 0.78515625)","(2.99609375, 0.4375)","(1.60546875, 2.31640625)","(1.359375, 3.2890625)","(1.234375, 4.140625)","(2.05078125, 2.328125)","(2.23828125, 3.21875)","(2.3515625, 4.13671875)","(1.6640625, 0.9765625)","(1.80078125, 0.96875)","(1.5703125, 0.9296875)","(1.9375, 0.91796875)"
0,"(1.69140625, 2.02734375)","(1.703125, 2.484375)","(1.328125, 2.5078125)","(0.9609375, 3.0703125)","(0.6171875, 3.59375)","(2.0859375, 2.47265625)","(2.453125, 3.10546875)","(2.78515625, 3.60546875)","(1.51953125, 3.15234375)","(1.2890625, 3.28125)","(1.41015625, 4.09375)","(1.9453125, 3.10546875)","(2.1328125, 3.26953125)","(1.96875, 4.078125)","(1.6171875, 1.96484375)","(1.76171875, 1.9609375)","(1.515625, 2.04296875)","(1.87890625, 2.03125)"
1,"(1.6875, 2.0)","(1.703125, 2.45703125)","(1.33203125, 2.48046875)","(0.95703125, 3.05078125)","(0.62109375, 3.5625)","(2.08203125, 2.4453125)","(2.43359375, 3.05078125)","(2.77734375, 3.5703125)","(1.51171875, 3.09765625)","(1.2734375, 3.2734375)","(1.41015625, 4.09375)","(1.93359375, 3.0703125)","(2.1328125, 3.2421875)","(1.96875, 4.08203125)","(1.6171875, 1.94140625)","(1.76171875, 1.9375)","(1.515625, 2.02734375)","(1.875, 2.01171875)"
2,"(1.6875, 2.0)","(1.703125, 2.45703125)","(1.33203125, 2.4765625)","(0.95703125, 3.05078125)","(0.62109375, 3.5625)","(2.08203125, 2.4453125)","(2.4296875, 3.04296875)","(0.0052032470703125, 0.0096893310546875)","(1.5078125, 3.09765625)","(1.2734375, 3.2734375)","(1.41015625, 4.09375)","(1.9296875, 3.0703125)","(2.1328125, 3.2421875)","(1.96875, 4.08203125)","(1.6171875, 1.94140625)","(1.76171875, 1.9375)","(1.515625, 2.02734375)","(1.875, 2.01171875)"
3,"(1.69140625, 1.96484375)","(1.70703125, 2.421875)","(1.33203125, 2.44921875)","(0.95703125, 3.01171875)","(0.62109375, 3.52734375)","(2.078125, 2.41015625)","(2.42578125, 2.9921875)","(0.0037384033203125, 0.0119171142578125)","(1.52734375, 3.05859375)","(1.27734375, 3.23828125)","(1.41015625, 4.09375)","(1.96875, 3.02734375)","(2.12109375, 3.24609375)","(1.96875, 4.0859375)","(1.61328125, 1.90625)","(1.76171875, 1.90234375)","(1.51171875, 1.9921875)","(1.87890625, 1.9765625)"
4,"(1.69140625, 1.96484375)","(1.70703125, 2.421875)","(1.33203125, 2.44921875)","(0.95703125, 3.01171875)","(0.62109375, 3.52734375)","(2.078125, 2.41015625)","(2.42578125, 2.9921875)","(0.0024261474609375, 0.0137786865234375)","(1.53125, 3.05859375)","(1.28125, 3.23828125)","(1.41015625, 4.09375)","(1.97265625, 3.03125)","(2.12109375, 3.24609375)","(1.96875, 4.0859375)","(1.61328125, 1.90625)","(1.76171875, 1.90234375)","(1.51171875, 1.9921875)","(1.87890625, 1.9765625)"
5,"(1.69140625, 1.96484375)","(1.70703125, 2.421875)","(1.3359375, 2.44921875)","(0.95703125, 3.015625)","(0.62109375, 3.5234375)","(2.078125, 2.41015625)","(2.42578125, 2.9921875)","(2.77734375, 3.52734375)","(1.5234375, 3.0546875)","(1.28125, 3.23828125)","(1.41015625, 4.09765625)","(1.95703125, 3.03125)","(2.12109375, 3.234375)","(1.97265625, 4.08203125)","(1.61328125, 1.90625)","(1.76171875, 1.90234375)","(1.51171875, 1.9921875)","(1.87890625, 1.9765625)"
6,"(1.69140625, 1.96484375)","(1.70703125, 2.421875)","(1.3359375, 2.44921875)","(0.95703125, 3.01171875)","(0.62109375, 3.5234375)","(2.078125, 2.41015625)","(2.421875, 2.984375)","(0.0094757080078125, 0.011688232421875)","(1.51953125, 3.0546875)","(1.28125, 3.234375)","(1.41015625, 4.09765625)","(1.95703125, 3.03125)","(2.12109375, 3.234375)","(1.96875, 4.0859375)","(1.61328125, 1.90625)","(1.76171875, 1.90234375)","(1.51171875, 1.9921875)","(1.87890625, 1.9765625)"
7,"(1.69140625, 1.90625)","(1.7109375, 2.359375)","(1.3359375, 2.37890625)","(0.95703125, 2.94140625)","(0.62109375, 3.45703125)","(2.08984375, 2.3515625)","(2.46484375, 3.0078125)","(2.77734375, 3.46484375)","(1.50390625, 2.9609375)","(1.27734375, 3.19921875)","(3.701448440551758e-05, 4.565715789794922e-05)","(1.9453125, 2.9453125)","(2.1171875, 3.2109375)","(3.701448440551758e-05, 4.565715789794922e-05)","(1.6171875, 1.8515625)","(1.76171875, 1.84375)","(1.515625, 1.9375)","(1.87890625, 1.921875)"
8,"(1.69140625, 1.90625)","(1.70703125, 2.359375)","(1.3359375, 2.37890625)","(0.95703125, 2.94140625)","(0.62109375, 3.45703125)","(2.08984375, 2.3515625)","(2.4609375, 3.00390625)","(0.0058746337890625, 0.011566162109375)","(1.50390625, 2.9609375)","(1.27734375, 3.19921875)","(0.0058746337890625, 0.011566162109375)","(1.9453125, 2.9453125)","(2.1171875, 3.2109375)","(0.0058746337890625, 0.011566162109375)","(1.6171875, 1.8515625)","(1.76171875, 1.84375)","(1.515625, 1.9375)","(1.87890625, 1.921875)"
9,"(1.69140625, 1.8515625)","(1.7109375, 2.296875)","(1.33203125, 2.31640625)","(0.95703125, 2.875)","(0.6171875, 3.3984375)","(2.0859375, 2.29296875)","(2.40234375, 2.83203125)","(2.78125, 3.41015625)","(1.53125, 2.91796875)","(1.265625, 3.20703125)","(1.40234375, 4.08203125)","(1.94921875, 2.890625)","(2.1171875, 3.17578125)","(1.97265625, 4.07421875)","(1.6171875, 1.79296875)","(1.76171875, 1.7890625)","(1.515625, 1.87890625)","(1.87890625, 1.86328125)"
10,"(1.69140625, 1.8515625)","(1.7109375, 2.296875)","(1.33203125, 2.31640625)","(0.9609375, 2.87109375)","(0.6171875, 3.3984375)","(2.0859375, 2.29296875)","(2.3984375, 2.82421875)","(2.58203125, 3.171875)","(1.53515625, 2.9140625)","(1.265625, 3.20703125)","(1.40234375, 4.08203125)","(1.94921875, 2.89453125)","(2.1171875, 3.17578125)","(1.97265625, 4.07421875)","(1.6171875, 1.79296875)","(1.76171875, 1.7890625)","(1.515625, 1.87890625)","(1.87890625, 1.86328125)"
11,"(1.6875, 1.79296875)","(1.7109375, 2.23046875)","(1.33984375, 2.25)","(0.953125, 2.8046875)","(0.625, 3.328125)","(2.08203125, 2.22265625)","(2.3984375, 2.76171875)","(2.7734375, 3.32421875)","(1.47265625, 2.84375)","(1.265625, 3.16015625)","(0.0076141357421875, 0.0113067626953125)","(1.9296875, 2.84765625)","(2.10546875, 3.1796875)","(1.9765625, 4.07421875)","(1.6171875, 1.734375)","(1.7578125, 1.7265625)","(1.515625, 1.81640625)","(1.875, 1.796875)"
12,"(1.6875, 1.79296875)","(1.7109375, 2.23046875)","(1.3359375, 2.25)","(0.953125, 2.80859375)","(0.625, 3.328125)","(2.08203125, 2.2265625)","(2.3984375, 2.7578125)","(2.7734375, 3.32421875)","(1.4765625, 2.84765625)","(1.265625, 3.16015625)","(0.0082244873046875, 0.012420654296875)","(1.93359375, 2.84765625)","(2.10546875, 3.18359375)","(1.9765625, 4.07421875)","(1.6171875, 1.734375)","(1.7578125, 1.7265625)","(1.515625, 1.81640625)","(1.875, 1.796875)"
13,"(1.6875, 1.70703125)","(1.71484375, 2.1484375)","(1.34375, 2.16796875)","(0.95703125, 2.703125)","(0.62890625, 3.23828125)","(2.08984375, 2.14453125)","(2.41015625, 2.6796875)","(2.58203125, 3.03125)","(1.421875, 2.79296875)","(1.26171875, 3.2109375)","(1.39453125, 4.07421875)","(1.88671875, 2.75)","(2.09375, 3.16015625)","(0.007720947265625, 0.0159149169921875)","(1.61328125, 1.65234375)","(1.7578125, 1.64453125)","(1.515625, 1.73828125)","(1.875, 1.71875)"
14,"(1.6875, 1.70703125)","(1.71484375, 2.1484375)","(1.34375, 2.16796875)","(0.95703125, 2.703125)","(0.62890625, 3.23828125)","(2.08984375, 2.14453125)","(2.41015625, 2.6796875)","(2.58203125, 3.03125)","(1.42578125, 2.7890625)","(1.26171875, 3.2109375)","(1.39453125, 4.07421875)","(1.88671875, 2.75)","(2.09375, 3.15625)","(0.0063018798828125, 0.0064544677734375)","(1.61328125, 1.65234375)","(1.7578125, 1.64453125)","(1.515625, 1.73828125)","(1.87890625, 1.71875)"
15,"(1.69140625, 1.6171875)","(1.71484375, 2.046875)","(1.3515625, 2.0625)","(0.9765625, 2.58203125)","(0.65234375, 3.1015625)","(2.08984375, 2.046875)","(2.4140625, 2.59765625)","(2.75390625, 3.12890625)","(1.4453125, 2.6875)","(1.25390625, 3.19921875)","(1.3984375, 4.06640625)","(1.9140625, 2.67578125)","(2.0859375, 3.1796875)","(1.96875, 4.05859375)","(1.6171875, 1.5625)","(1.7578125, 1.55078125)","(1.515625, 1.64453125)","(1.875, 1.62109375)"
16,"(1.69140625, 1.6171875)","(1.71484375, 2.046875)","(1.3515625, 2.0625)","(0.98046875, 2.58203125)","(0.65234375, 3.1015625)","(2.0859375, 2.046875)","(2.4140625, 2.59375)","(2.60546875, 2.97265625)","(1.44921875, 2.68359375)","(1.25390625, 3.19921875)","(1.40234375, 4.06640625)","(1.9140625, 2.67578125)","(2.0859375, 3.18359375)","(1.96875, 4.05859375)","(1.6171875, 1.5625)","(1.7578125, 1.55078125)","(1.515625, 1.64453125)","(1.875, 1.62109375)"
17,"(1.69140625, 1.6171875)","(1.71484375, 2.046875)","(1.3515625, 2.0625)","(0.9765625, 2.5859375)","(0.65625, 3.09765625)","(2.0859375, 2.046875)","(2.41796875, 2.60546875)","(2.75390625, 3.12890625)","(1.4453125, 2.6875)","(1.25390625, 3.1953125)","(1.3984375, 4.06640625)","(1.91015625, 2.671875)","(2.0859375, 3.18359375)","(1.96875, 4.05859375)","(1.6171875, 1.5625)","(1.7578125, 1.55078125)","(1.515625, 1.64453125)","(1.875, 1.62109375)"
18,"(1.69140625, 1.6171875)","(1.71875, 2.046875)","(1.3515625, 2.05859375)","(0.98046875, 2.58203125)","(0.65625, 3.09765625)","(2.08984375, 2.046875)","(2.41796875, 2.60546875)","(2.6015625, 2.97265625)","(1.4453125, 2.6875)","(1.25390625, 3.19921875)","(1.40234375, 4.06640625)","(1.91015625, 2.66796875)","(2.0859375, 3.1796875)","(1.96875, 4.05859375)","(1.6171875, 1.5625)","(1.7578125, 1.55078125)","(1.515625, 1.64453125)","(1.875, 1.62109375)"
19,"(1.69140625, 1.515625)","(1.71484375, 1.94921875)","(1.34375, 1.96484375)","(0.9765625, 2.484375)","(0.640625, 3.00390625)","(2.0859375, 1.94921875)","(2.41015625, 2.5078125)","(2.75, 3.03125)","(1.453125, 2.60546875)","(1.265625, 3.19921875)","(1.40234375, 4.0703125)","(1.93359375, 2.609375)","(2.0703125, 3.21484375)","(1.96875, 4.05859375)","(1.6171875, 1.4609375)","(1.76171875, 1.453125)","(1.515625, 1.546875)","(1.875, 1.5234375)"
20,"(1.69140625, 1.515625)","(1.71484375, 1.94921875)","(1.34375, 1.96484375)","(0.98046875, 2.48046875)","(0.640625, 3.00390625)","(2.0859375, 1.94921875)","(2.4140625, 2.5078125)","(2.74609375, 3.02734375)","(1.453125, 2.6015625)","(1.26171875, 3.19140625)","(1.40234375, 4.07421875)","(1.9296875, 2.60546875)","(2.0703125, 3.22265625)","(1.96875, 4.05859375)","(1.6171875, 1.4609375)","(1.76171875, 1.453125)","(1.515625, 1.546875)","(1.875, 1.5234375)"
21,"(1.69140625, 1.41796875)","(1.72265625, 1.8671875)","(1.33984375, 1.87890625)","(0.9609375, 2.39453125)","(0.62890625, 2.91015625)","(2.1015625, 1.8671875)","(2.4453125, 2.44140625)","(2.76171875, 2.97265625)","(1.453125, 2.59375)","(1.27734375, 3.19921875)","(1.3984375, 4.06640625)","(1.92578125, 2.59375)","(2.05078125, 3.27734375)","(1.97265625, 4.0625)","(1.6171875, 1.359375)","(1.7578125, 1.3515625)","(1.515625, 1.44140625)","(1.87109375, 1.421875)"
22,"(1.69140625, 1.41796875)","(1.72265625, 1.8671875)","(1.33984375, 1.87890625)","(0.9609375, 2.39453125)","(0.62890625, 2.91015625)","(2.1015625, 1.8671875)","(2.4453125, 2.44140625)","(2.76171875, 2.97265625)","(1.453125, 2.58984375)","(1.27734375, 3.1953125)","(1.3984375, 4.06640625)","(1.92578125, 2.59765625)","(2.05078125, 3.2890625)","(1.97265625, 4.0625)","(1.6171875, 1.359375)","(1.7578125, 1.3515625)","(1.515625, 1.44140625)","(1.87109375, 1.421875)"
23,"(1.6875, 1.29296875)","(1.71875, 1.75)","(1.34375, 1.765625)","(0.95703125, 2.26953125)","(0.6171875, 2.8203125)","(2.09765625, 1.75390625)","(2.43359375, 2.30078125)","(2.75390625, 2.83984375)","(1.44921875, 2.4765625)","(1.27734375, 3.171875)","(1.40625, 4.06640625)","(1.91015625, 2.48828125)","(2.046875, 3.24609375)","(1.96875, 4.05859375)","(1.6171875, 1.23828125)","(1.75390625, 1.23046875)","(1.515625, 1.32421875)","(1.87109375, 1.3046875)"
24,"(1.6875, 1.29296875)","(1.71875, 1.75390625)","(1.33984375, 1.765625)","(0.95703125, 2.26953125)","(0.6171875, 2.8203125)","(2.09765625, 1.75390625)","(2.43359375, 2.30078125)","(2.75390625, 2.83984375)","(1.44921875, 2.48046875)","(1.27734375, 3.171875)","(1.41015625, 4.06640625)","(1.91015625, 2.48828125)","(2.04296875, 3.25)","(1.96875, 4.05859375)","(1.6171875, 1.23828125)","(1.75390625, 1.23046875)","(1.515625, 1.32421875)","(1.87109375, 1.3046875)"
25,"(1.6875, 1.1640625)","(1.71875, 1.6484375)","(1.33203125, 1.66015625)","(0.94921875, 2.13671875)","(0.6171875, 2.68359375)","(2.1015625, 1.6484375)","(2.4609375, 2.17578125)","(2.76953125, 2.71875)","(1.42578125, 2.4921875)","(1.28125, 3.1640625)","(1.41015625, 4.0703125)","(1.89453125, 2.51171875)","(2.04296875, 3.1875)","(1.96484375, 4.0546875)","(1.6171875, 1.11328125)","(1.75390625, 1.10546875)","(1.51171875, 1.20703125)","(1.875, 1.18359375)"
26,"(1.68359375, 1.046875)","(1.71875, 1.53125)","(1.33203125, 1.54296875)","(0.94140625, 2.0078125)","(0.6328125, 2.53515625)","(2.10546875, 1.53125)","(2.46875, 2.03125)","(2.7578125, 2.578125)","(1.4453125, 2.53125)","(1.27734375, 3.2109375)","(1.41796875, 4.07421875)","(1.90625, 2.54296875)","(2.046875, 3.18359375)","(1.9609375, 4.05859375)","(1.61328125, 0.99609375)","(1.75390625, 0.984375)","(1.515625, 1.09375)","(1.875, 1.0703125)"
27,"(1.68359375, 1.046875)","(1.71875, 1.53125)","(1.33203125, 1.54296875)","(0.9375, 2.01171875)","(0.6328125, 2.5390625)","(2.10546875, 1.53125)","(2.46875, 2.02734375)","(2.7578125, 2.578125)","(1.44140625, 2.53515625)","(1.2734375, 3.2109375)","(1.41796875, 4.07421875)","(1.90234375, 2.54296875)","(2.05078125, 3.18359375)","(1.9609375, 4.05859375)","(1.61328125, 0.99609375)","(1.75390625, 0.984375)","(1.515625, 1.09375)","(1.875, 1.0703125)"
28,"(1.68359375, 1.046875)","(1.71875, 1.53125)","(1.33203125, 1.54296875)","(0.9375, 2.01171875)","(0.6328125, 2.53515625)","(2.10546875, 1.53125)","(2.47265625, 2.03125)","(2.7578125, 2.578125)","(1.44140625, 2.53125)","(1.27734375, 3.21484375)","(1.41796875, 4.07421875)","(1.90625, 2.54296875)","(2.05078125, 3.1796875)","(1.9609375, 4.05859375)","(1.61328125, 0.99609375)","(1.75390625, 0.984375)","(1.515625, 1.09375)","(1.875, 1.0703125)"
29,"(1.68359375, 1.046875)","(1.71875, 1.53125)","(1.328125, 1.546875)","(0.94140625, 2.01171875)","(0.62890625, 2.5390625)","(2.10546875, 1.53125)","(2.46875, 2.02734375)","(2.7578125, 2.57421875)","(1.4375, 2.53515625)","(1.27734375, 3.2109375)","(1.41796875, 4.0703125)","(1.90625, 2.54296875)","(2.05078125, 3.18359375)","(1.9609375, 4.05859375)","(1.61328125, 0.99609375)","(1.75390625, 0.984375)","(1.515625, 1.09375)","(1.875, 1.0703125)"
30,"(1.68359375, 1.046875)","(1.71875, 1.53515625)","(1.328125, 1.546875)","(0.94140625, 2.0078125)","(0.62890625, 2.5390625)","(2.109375, 1.53515625)","(2.46875, 2.02734375)","(2.7578125, 2.57421875)","(1.4375, 2.53515625)","(1.2734375, 3.2109375)","(1.41796875, 4.07421875)","(1.90625, 2.54296875)","(2.05078125, 3.1796875)","(1.9609375, 4.05859375)","(1.61328125, 0.99609375)","(1.75390625, 0.984375)","(1.515625, 1.09375)","(1.875, 1.0703125)"
31,"(1.69140625, 0.9453125)","(1.7265625, 1.42578125)","(1.3203125, 1.43359375)","(0.93359375, 1.87109375)","(0.63671875, 2.3984375)","(2.12109375, 1.421875)","(2.4921875, 1.90625)","(2.75, 2.421875)","(1.41796875, 2.53515625)","(1.26953125, 3.27734375)","(1.4140625, 4.078125)","(1.890625, 2.53125)","(2.0546875, 3.2421875)","(1.9609375, 4.06640625)","(1.6171875, 0.8984375)","(1.7578125, 0.88671875)","(1.51953125, 0.99609375)","(1.87890625, 0.97265625)"
